filepath,raw_label,unified_label,source,group_id,split
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic12.jpg,Fungal_infections,Fungal_infection,dataset1,26,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic13.jpg,Fungal_infections,Fungal_infection,dataset1,27,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic14.jpg,Fungal_infections,Fungal_infection,dataset1,28,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic15.jpg,Fungal_infections,Fungal_infection,dataset1,1560,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic16.jpg,Fungal_infections,Fungal_infection,dataset1,1467,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic17.jpg,Fungal_infections,Fungal_infection,dataset1,29,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic18.jpg,Fungal_infections,Fungal_infection,dataset1,1468,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic19.jpg,Fungal_infections,Fungal_infection,dataset1,1469,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic2.jpg,Fungal_infections,Fungal_infection,dataset1,30,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic20.jpg,Fungal_infections,Fungal_infection,dataset1,1562,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic21.jpg,Fungal_infections,Fungal_infection,dataset1,31,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic22.jpg,Fungal_infections,Fungal_infection,dataset1,32,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic23.jpg,Fungal_infections,Fungal_infection,dataset1,33,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic24.jpg,Fungal_infections,Fungal_infection,dataset1,296,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic25.jpg,Fungal_infections,Fungal_infection,dataset1,1473,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic26.jpg,Fungal_infections,Fungal_infection,dataset1,34,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic27.jpg,Fungal_infections,Fungal_infection,dataset1,35,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic28.jpg,Fungal_infections,Fungal_infection,dataset1,1563,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic29.jpg,Fungal_infections,Fungal_infection,dataset1,36,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic3.jpg,Fungal_infections,Fungal_infection,dataset1,37,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic30.jpg,Fungal_infections,Fungal_infection,dataset1,1477,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic31.jpg,Fungal_infections,Fungal_infection,dataset1,38,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic32.jpg,Fungal_infections,Fungal_infection,dataset1,39,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic33.jpg,Fungal_infections,Fungal_infection,dataset1,40,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic34.jpg,Fungal_infections,Fungal_infection,dataset1,1479,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic35.jpg,Fungal_infections,Fungal_infection,dataset1,299,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic36.jpg,Fungal_infections,Fungal_infection,dataset1,300,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic37.jpg,Fungal_infections,Fungal_infection,dataset1,41,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic38.jpg,Fungal_infections,Fungal_infection,dataset1,1565,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic39.jpg,Fungal_infections,Fungal_infection,dataset1,42,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic4.jpg,Fungal_infections,Fungal_infection,dataset1,43,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic40.jpg,Fungal_infections,Fungal_infection,dataset1,1482,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic41.jpg,Fungal_infections,Fungal_infection,dataset1,44,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic42.jpg,Fungal_infections,Fungal_infection,dataset1,45,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic43.jpg,Fungal_infections,Fungal_infection,dataset1,46,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic44.jpg,Fungal_infections,Fungal_infection,dataset1,1568,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic45.jpg,Fungal_infections,Fungal_infection,dataset1,1484,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic46.jpg,Fungal_infections,Fungal_infection,dataset1,1485,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic47.jpg,Fungal_infections,Fungal_infection,dataset1,47,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic48.jpg,Fungal_infections,Fungal_infection,dataset1,1570,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic49.jpg,Fungal_infections,Fungal_infection,dataset1,48,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic5.jpg,Fungal_infections,Fungal_infection,dataset1,49,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic50.jpg,Fungal_infections,Fungal_infection,dataset1,50,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic51.jpg,Fungal_infections,Fungal_infection,dataset1,1138,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic52.jpg,Fungal_infections,Fungal_infection,dataset1,1487,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic53.jpg,Fungal_infections,Fungal_infection,dataset1,1488,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic54.jpg,Fungal_infections,Fungal_infection,dataset1,51,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic55.jpg,Fungal_infections,Fungal_infection,dataset1,1489,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic56.jpg,Fungal_infections,Fungal_infection,dataset1,2415,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic57.jpg,Fungal_infections,Fungal_infection,dataset1,1490,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic58.jpg,Fungal_infections,Fungal_infection,dataset1,1491,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic59.jpg,Fungal_infections,Fungal_infection,dataset1,1418,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic6.jpg,Fungal_infections,Fungal_infection,dataset1,52,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic60.jpg,Fungal_infections,Fungal_infection,dataset1,1493,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic61.jpg,Fungal_infections,Fungal_infection,dataset1,1574,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic62.jpg,Fungal_infections,Fungal_infection,dataset1,1494,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic63.jpg,Fungal_infections,Fungal_infection,dataset1,1495,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic64.jpg,Fungal_infections,Fungal_infection,dataset1,1496,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic65.jpg,Fungal_infections,Fungal_infection,dataset1,1497,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic66.jpg,Fungal_infections,Fungal_infection,dataset1,53,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic67.jpg,Fungal_infections,Fungal_infection,dataset1,1499,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic68.jpg,Fungal_infections,Fungal_infection,dataset1,1576,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic69.jpg,Fungal_infections,Fungal_infection,dataset1,1577,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic7.jpg,Fungal_infections,Fungal_infection,dataset1,54,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic70.jpg,Fungal_infections,Fungal_infection,dataset1,1501,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic71.jpg,Fungal_infections,Fungal_infection,dataset1,55,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic72.jpg,Fungal_infections,Fungal_infection,dataset1,1579,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic73.jpg,Fungal_infections,Fungal_infection,dataset1,1503,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic74.jpg,Fungal_infections,Fungal_infection,dataset1,1504,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic75.jpg,Fungal_infections,Fungal_infection,dataset1,1505,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic76.jpg,Fungal_infections,Fungal_infection,dataset1,1422,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic77.jpg,Fungal_infections,Fungal_infection,dataset1,1506,test
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic78.jpg,Fungal_infections,Fungal_infection,dataset1,1507,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic79.jpg,Fungal_infections,Fungal_infection,dataset1,1508,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic8.jpg,Fungal_infections,Fungal_infection,dataset1,1517,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic80.jpg,Fungal_infections,Fungal_infection,dataset1,1580,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic81.jpg,Fungal_infections,Fungal_infection,dataset1,1510,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic82.jpg,Fungal_infections,Fungal_infection,dataset1,1511,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic84.jpg,Fungal_infections,Fungal_infection,dataset1,1539,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic85.jpg,Fungal_infections,Fungal_infection,dataset1,1512,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic86.jpg,Fungal_infections,Fungal_infection,dataset1,1513,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic87.jpg,Fungal_infections,Fungal_infection,dataset1,1514,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic88.jpg,Fungal_infections,Fungal_infection,dataset1,1515,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic89.jpg,Fungal_infections,Fungal_infection,dataset1,304,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic9.jpg,Fungal_infections,Fungal_infection,dataset1,56,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic90.jpg,Fungal_infections,Fungal_infection,dataset1,1421,val
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic91.jpg,Fungal_infections,Fungal_infection,dataset1,1582,train
D:\22_SkinSense_ML\dataset1\Dogs\Fungal_infections\pic92.jpg,Fungal_infections,Fungal_infection,dataset1,1520,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\00.jpg,Healthy,Healthy,dataset1,1826,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\002.jpg,Healthy,Healthy,dataset1,1583,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\004.jpg,Healthy,Healthy,dataset1,1825,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\005.jpg,Healthy,Healthy,dataset1,1605,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\007.jpg,Healthy,Healthy,dataset1,57,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\009.jpg,Healthy,Healthy,dataset1,58,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\0094.jpg,Healthy,Healthy,dataset1,1584,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\011.jpg,Healthy,Healthy,dataset1,1609,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\015.jpg,Healthy,Healthy,dataset1,1835,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\017.jpg,Healthy,Healthy,dataset1,1827,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\018.jpg,Healthy,Healthy,dataset1,1611,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\021.jpg,Healthy,Healthy,dataset1,1586,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\022.jpg,Healthy,Healthy,dataset1,1613,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\024.jpg,Healthy,Healthy,dataset1,1587,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\028.jpg,Healthy,Healthy,dataset1,1615,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\030.jpg,Healthy,Healthy,dataset1,1839,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\034.jpg,Healthy,Healthy,dataset1,1840,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\037.jpg,Healthy,Healthy,dataset1,1841,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\039.jpg,Healthy,Healthy,dataset1,1842,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\046.jpg,Healthy,Healthy,dataset1,59,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\047.jpg,Healthy,Healthy,dataset1,1621,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\05.jpg,Healthy,Healthy,dataset1,1844,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\055.jpg,Healthy,Healthy,dataset1,1623,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\066.jpg,Healthy,Healthy,dataset1,1624,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\071.jpg,Healthy,Healthy,dataset1,1828,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\075.jpg,Healthy,Healthy,dataset1,305,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\076.jpg,Healthy,Healthy,dataset1,1588,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\077.jpg,Healthy,Healthy,dataset1,1628,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\082.jpg,Healthy,Healthy,dataset1,60,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\088.jpg,Healthy,Healthy,dataset1,1830,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\092.jpg,Healthy,Healthy,dataset1,61,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\094.jpg,Healthy,Healthy,dataset1,1846,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\16.jpg,Healthy,Healthy,dataset1,1847,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\255.jpg,Healthy,Healthy,dataset1,1848,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\26.jpg,Healthy,Healthy,dataset1,1633,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\35.jpg,Healthy,Healthy,dataset1,62,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\36.jpg,Healthy,Healthy,dataset1,1849,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\42.jpg,Healthy,Healthy,dataset1,63,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\46.jpg,Healthy,Healthy,dataset1,1637,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\53.jpg,Healthy,Healthy,dataset1,1638,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\536.jpg,Healthy,Healthy,dataset1,1593,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\60.jpg,Healthy,Healthy,dataset1,1831,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\625.jpg,Healthy,Healthy,dataset1,1594,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\636.jpg,Healthy,Healthy,dataset1,1641,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\666.jpg,Healthy,Healthy,dataset1,1642,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\67.jpg,Healthy,Healthy,dataset1,1643,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\80 (2).jpg,Healthy,Healthy,dataset1,1596,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\890.jpg,Healthy,Healthy,dataset1,1645,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic0.jpg,Healthy,Healthy,dataset1,1772,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic1.jpg,Healthy,Healthy,dataset1,1780,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic10.jpg,Healthy,Healthy,dataset1,1934,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic11.jpg,Healthy,Healthy,dataset1,64,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic12.jpg,Healthy,Healthy,dataset1,65,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic13.jpg,Healthy,Healthy,dataset1,66,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic14.jpg,Healthy,Healthy,dataset1,1776,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic15.jpg,Healthy,Healthy,dataset1,339,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic16.jpg,Healthy,Healthy,dataset1,67,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic17.jpg,Healthy,Healthy,dataset1,68,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic18.jpg,Healthy,Healthy,dataset1,340,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic19.jpg,Healthy,Healthy,dataset1,69,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic2.jpg,Healthy,Healthy,dataset1,70,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic20.jpg,Healthy,Healthy,dataset1,1781,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic21.jpg,Healthy,Healthy,dataset1,71,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic22.jpg,Healthy,Healthy,dataset1,72,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic23.jpg,Healthy,Healthy,dataset1,73,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic24.jpg,Healthy,Healthy,dataset1,1784,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic25.jpg,Healthy,Healthy,dataset1,74,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic26.jpg,Healthy,Healthy,dataset1,1936,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic27.jpg,Healthy,Healthy,dataset1,75,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic28.jpg,Healthy,Healthy,dataset1,76,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic29.jpg,Healthy,Healthy,dataset1,77,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic3.jpg,Healthy,Healthy,dataset1,78,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic30.jpg,Healthy,Healthy,dataset1,1788,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic31.jpg,Healthy,Healthy,dataset1,79,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic32.jpg,Healthy,Healthy,dataset1,1789,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic33.jpg,Healthy,Healthy,dataset1,80,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic34.jpg,Healthy,Healthy,dataset1,1791,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic35.jpg,Healthy,Healthy,dataset1,81,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic36.jpg,Healthy,Healthy,dataset1,1792,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic37.jpg,Healthy,Healthy,dataset1,82,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic38.jpg,Healthy,Healthy,dataset1,83,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic39.jpg,Healthy,Healthy,dataset1,84,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic4.jpg,Healthy,Healthy,dataset1,85,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic40.jpg,Healthy,Healthy,dataset1,86,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic41.jpg,Healthy,Healthy,dataset1,87,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic42.jpg,Healthy,Healthy,dataset1,88,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic43.jpg,Healthy,Healthy,dataset1,89,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic44.jpg,Healthy,Healthy,dataset1,90,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic45.jpg,Healthy,Healthy,dataset1,1799,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic46.jpg,Healthy,Healthy,dataset1,1800,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic47.jpg,Healthy,Healthy,dataset1,91,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic48.jpg,Healthy,Healthy,dataset1,346,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic49.jpg,Healthy,Healthy,dataset1,92,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic5.jpg,Healthy,Healthy,dataset1,1810,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic50.jpg,Healthy,Healthy,dataset1,1802,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic51.jpg,Healthy,Healthy,dataset1,93,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic52.jpg,Healthy,Healthy,dataset1,94,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic53.jpg,Healthy,Healthy,dataset1,95,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic54.jpg,Healthy,Healthy,dataset1,96,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic55.jpg,Healthy,Healthy,dataset1,97,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic56.jpg,Healthy,Healthy,dataset1,98,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic57.jpg,Healthy,Healthy,dataset1,99,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic58.jpg,Healthy,Healthy,dataset1,100,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic59.jpg,Healthy,Healthy,dataset1,1809,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic6.jpg,Healthy,Healthy,dataset1,101,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic60.jpg,Healthy,Healthy,dataset1,1853,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic61.jpg,Healthy,Healthy,dataset1,102,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic62.jpg,Healthy,Healthy,dataset1,103,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic63.jpg,Healthy,Healthy,dataset1,1813,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic64.jpg,Healthy,Healthy,dataset1,1814,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic65.jpg,Healthy,Healthy,dataset1,1815,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic66.jpg,Healthy,Healthy,dataset1,1855,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic67.jpg,Healthy,Healthy,dataset1,1856,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic68.jpg,Healthy,Healthy,dataset1,104,val
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic69.jpg,Healthy,Healthy,dataset1,1819,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic7.jpg,Healthy,Healthy,dataset1,105,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic8.jpg,Healthy,Healthy,dataset1,106,train
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic83.jpg,Healthy,Healthy,dataset1,1821,test
D:\22_SkinSense_ML\dataset1\Dogs\Healthy\pic9.jpg,Healthy,Healthy,dataset1,1823,train
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-001-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,1968,train
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-002-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,107,train
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-003-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,2029,train
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-004-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,108,train
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-005-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,357,test
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-006-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,2030,train
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-007-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,1973,test
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-008-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,1974,train
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-009-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,1975,test
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-010-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,1976,val
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-011-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,1977,train
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-012-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,1978,train
D:\22_SkinSense_ML\dataset1\Dogs\Hypersensitivity_allergic_dermatosis\B9781416056638000070_f007-013-9781416056638.jpg,Hypersensitivity_allergic_dermatosis,Allergic_dermatitis,dataset1,1979,train
